Timestamp,Trend,Fut_Price,Fut_VWAP,Vol_Ratio,Target_Strike,Opt_Type,Opt_LTP,Opt_OI_Chg,Signal
11:41:58,BEARISH,25989.6,26005.98,0.48,0,PE,0,0,WAIT
11:42:00,BEARISH,25989.6,26005.98,0.48,0,PE,0,0,WAIT
11:42:02,BEARISH,25985.9,26005.97,0.19,0,PE,0,0,WAIT
11:42:04,BEARISH,25989.6,26005.97,0.2,0,PE,0,0,WAIT
11:42:06,BEARISH,25989.6,26005.97,0.2,0,PE,0,0,WAIT
11:42:08,BEARISH,25989.6,26005.97,0.2,0,PE,0,0,WAIT
11:42:10,BEARISH,25989.6,26005.97,0.2,0,PE,0,0,WAIT
11:42:12,BEARISH,25986.3,26005.97,0.21,0,PE,0,0,WAIT
11:42:14,BEARISH,25986.3,26005.97,0.21,0,PE,0,0,WAIT
11:42:16,BEARISH,25985.3,26005.97,0.21,0,PE,0,0,WAIT
11:42:18,BEARISH,25985.1,26005.96,0.24,0,PE,0,0,WAIT
11:42:20,BEARISH,25985.1,26005.96,0.24,0,PE,0,0,WAIT
11:42:22,BEARISH,25985.1,26005.96,0.24,0,PE,0,0,WAIT
11:42:24,BEARISH,25985.5,26005.91,1.02,0,PE,0,0,WAIT
11:42:26,BEARISH,25984.7,26005.91,1.02,0,PE,0,0,WAIT
11:42:28,BEARISH,25985.9,26005.91,1.03,0,PE,0,0,WAIT
11:42:30,BEARISH,25984.2,26005.91,1.07,0,PE,0,0,WAIT
11:42:33,BEARISH,25984.5,26005.91,1.08,0,PE,0,0,WAIT
11:42:35,BEARISH,25985.9,26005.91,1.09,0,PE,0,0,WAIT
11:42:37,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:39,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:41,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:43,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:45,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:47,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:49,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:51,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:53,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:55,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:57,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:42:59,BEARISH,25984.1,26005.9,1.14,0,PE,0,0,WAIT
11:43:01,BEARISH,25986.0,26005.9,0.07,0,PE,0,0,WAIT
11:43:04,BEARISH,25986.0,26005.9,0.07,0,PE,0,0,WAIT
11:43:06,BEARISH,25986.0,26005.9,0.07,0,PE,0,0,WAIT
11:43:08,BEARISH,25986.0,26005.9,0.07,0,PE,0,0,WAIT
11:43:10,BEARISH,25985.8,26005.9,0.07,0,PE,0,0,WAIT
11:43:12,BEARISH,25985.8,26005.89,0.11,0,PE,0,0,WAIT
11:43:14,BEARISH,25986.0,26005.89,0.13,0,PE,0,0,WAIT
11:43:16,BEARISH,25986.0,26005.89,0.13,0,PE,0,0,WAIT
11:43:18,BEARISH,25982.7,26005.89,0.13,0,PE,0,0,WAIT
11:43:20,BEARISH,25985.2,26005.89,0.15,0,PE,0,0,WAIT
11:43:23,BEARISH,25982.0,26005.89,0.15,0,PE,0,0,WAIT
11:43:25,BEARISH,25983.7,26005.89,0.17,0,PE,0,0,WAIT
11:43:27,BEARISH,25984.7,26005.89,0.18,0,PE,0,0,WAIT
11:43:29,BEARISH,25982.0,26005.89,0.19,0,PE,0,0,WAIT
11:43:31,BEARISH,25982.0,26005.89,0.19,0,PE,0,0,WAIT
11:43:33,BEARISH,25980.0,26005.89,0.21,0,PE,0,0,WAIT
11:43:35,BEARISH,25978.1,26005.84,0.7,0,PE,0,0,WAIT
11:43:37,BEARISH,25978.0,26005.84,0.77,0,PE,0,0,WAIT
11:43:39,BEARISH,25978.7,26005.83,0.83,0,PE,0,0,WAIT
11:43:41,BEARISH,25978.7,26005.83,0.89,0,PE,0,0,WAIT
11:43:43,BEARISH,25977.0,26005.82,0.91,0,PE,0,0,WAIT
11:43:45,BEARISH,25973.0,26005.74,1.57,0,PE,0,0,WAIT
11:43:47,BEARISH,25973.0,26005.74,1.58,0,PE,0,0,WAIT
11:43:48,BEARISH,25972.0,26005.74,1.59,0,PE,0,0,WAIT
11:43:50,BEARISH,25969.4,26005.64,2.32,0,PE,0,0,WAIT
11:43:52,BEARISH,25969.3,26005.64,2.33,0,PE,0,0,WAIT
11:43:54,BEARISH,25969.3,26005.64,2.33,0,PE,0,0,WAIT
11:43:55,BEARISH,25969.3,26005.64,2.33,0,PE,0,0,WAIT
11:43:57,BEARISH,25969.3,26005.64,2.33,0,PE,0,0,WAIT
11:43:59,BEARISH,25969.3,26005.64,2.33,0,PE,0,0,WAIT
11:44:00,BEARISH,25969.3,26005.58,0.47,0,PE,0,0,WAIT
11:44:02,BEARISH,25973.0,26005.57,0.53,0,PE,0,0,WAIT
11:44:04,BEARISH,25970.6,26005.56,0.58,0,PE,0,0,WAIT
11:44:05,BEARISH,25973.0,26005.56,0.59,0,PE,0,0,WAIT
11:44:07,BEARISH,25969.3,26005.55,0.64,0,PE,0,0,WAIT
11:44:09,BEARISH,25970.0,26005.55,0.67,0,PE,0,0,WAIT
11:44:10,BEARISH,25981.0,26005.57,0.68,0,PE,0,0,WAIT
11:44:12,BEARISH,25974.2,26005.53,0.91,0,PE,0,0,WAIT
11:44:14,BEARISH,25973.0,26005.51,1.02,0,PE,0,0,WAIT
11:44:15,BEARISH,25973.0,26005.51,1.04,0,PE,0,0,WAIT
11:44:17,BEARISH,25973.0,26005.51,1.04,0,PE,0,0,WAIT
11:44:19,BEARISH,25977.6,26005.5,1.15,0,PE,0,0,WAIT
11:44:21,BEARISH,25971.9,26005.49,1.21,0,PE,0,0,WAIT
11:44:26,BEARISH,25978.2,26005.49,1.28,0,PE,0,0,WAIT
11:44:28,BEARISH,25972.1,26005.47,1.36,0,PE,0,0,WAIT
11:44:30,BEARISH,25975.0,26005.47,1.38,0,PE,0,0,WAIT
11:44:31,BEARISH,25972.0,26005.47,1.38,0,PE,0,0,WAIT
11:44:33,BEARISH,25977.0,26005.47,1.38,0,PE,0,0,WAIT
11:44:35,BEARISH,25971.6,26005.46,1.39,0,PE,0,0,WAIT
11:44:36,BEARISH,25971.6,26005.46,1.41,0,PE,0,0,WAIT
11:44:38,BEARISH,25976.7,26005.47,1.42,0,PE,0,0,WAIT
11:44:40,BEARISH,25972.3,26005.46,1.42,0,PE,0,0,WAIT
11:44:41,BEARISH,25975.0,26005.46,1.44,0,PE,0,0,WAIT
11:44:43,BEARISH,25971.1,26005.45,1.5,0,PE,0,0,WAIT
11:44:45,BEARISH,25974.8,26005.45,1.5,0,PE,0,0,WAIT
11:44:47,BEARISH,25971.1,26005.45,1.51,0,PE,0,0,WAIT
11:44:48,BEARISH,25975.0,26005.45,1.51,0,PE,0,0,WAIT
11:44:50,BEARISH,25972.0,26005.43,1.61,0,PE,0,0,WAIT
11:44:52,BEARISH,25969.0,26005.42,1.68,0,PE,0,0,WAIT
11:44:53,BEARISH,25969.0,26005.42,1.68,0,PE,0,0,WAIT
11:44:55,BEARISH,25969.0,26005.42,1.68,0,PE,0,0,WAIT
11:44:57,BEARISH,25969.0,26005.42,1.68,0,PE,0,0,WAIT
11:44:59,BEARISH,25969.0,26005.42,1.68,0,PE,0,0,WAIT
11:45:00,BEARISH,25965.1,26005.33,0.56,0,PE,0,0,WAIT
11:45:02,BEARISH,25965.1,26005.33,0.58,0,PE,0,0,WAIT
11:45:04,BEARISH,25965.1,26005.32,0.62,0,PE,0,0,WAIT
11:45:06,BEARISH,25973.1,26005.33,0.64,0,PE,0,0,WAIT
11:45:09,BEARISH,25964.2,26005.15,1.62,0,PE,0,0,WAIT
11:45:11,BEARISH,25963.6,26005.15,1.63,0,PE,0,0,WAIT
11:45:13,BEARISH,25969.3,26005.13,1.79,0,PE,0,0,WAIT
11:45:15,BEARISH,25966.2,26005.11,1.84,0,PE,0,0,WAIT
11:45:17,BEARISH,25961.2,26005.09,1.86,0,PE,0,0,WAIT
11:45:19,BEARISH,25965.0,26005.07,2.04,0,PE,0,0,WAIT
11:45:21,BEARISH,25965.0,26005.06,2.07,0,PE,0,0,WAIT
11:45:23,BEARISH,25960.4,26005.04,2.09,0,PE,0,0,WAIT
11:45:25,BEARISH,25963.0,26005.05,2.1,0,PE,0,0,WAIT
11:45:27,BEARISH,25963.2,26004.97,2.51,0,PE,0,0,WAIT
11:45:29,BEARISH,25970.0,26004.98,2.61,0,PE,0,0,WAIT
11:45:31,BEARISH,25965.0,26004.95,2.62,0,PE,0,0,WAIT
11:45:33,BEARISH,25965.0,26004.95,2.64,0,PE,0,0,WAIT
11:45:36,BEARISH,25961.5,26004.91,2.77,0,PE,0,0,WAIT
11:45:38,BEARISH,25969.5,26004.94,2.78,0,PE,0,0,WAIT
11:45:40,BEARISH,25969.6,26004.94,2.79,0,PE,0,0,WAIT
11:45:42,BEARISH,25969.6,26004.94,2.79,0,PE,0,0,WAIT
11:45:44,BEARISH,25965.0,26004.91,2.81,0,PE,0,0,WAIT
11:45:46,BEARISH,25969.4,26004.93,2.82,0,PE,0,0,WAIT
11:45:48,BEARISH,25962.0,26004.89,2.85,0,PE,0,0,WAIT
11:45:50,BEARISH,25961.4,26004.88,2.91,0,PE,0,0,WAIT
11:45:52,BEARISH,25961.4,26004.88,2.91,0,PE,0,0,WAIT
11:45:55,BEARISH,25961.4,26004.88,2.91,0,PE,0,0,WAIT
11:45:57,BEARISH,25961.4,26004.88,2.91,0,PE,0,0,WAIT
11:45:59,BEARISH,25961.4,26004.88,2.91,0,PE,0,0,WAIT
11:46:01,BEARISH,25969.8,26004.84,0.23,0,PE,0,0,WAIT
11:46:03,BEARISH,25963.6,26004.83,0.24,0,PE,0,0,WAIT
11:46:05,BEARISH,25964.1,26004.82,0.33,0,PE,0,0,WAIT
11:46:07,BEARISH,25965.4,26004.81,0.38,0,PE,0,0,WAIT
11:46:10,BEARISH,25964.8,26004.8,0.4,0,PE,0,0,WAIT
11:46:12,BEARISH,25965.8,26004.77,0.6,0,PE,0,0,WAIT
11:46:13,BEARISH,25970.0,26004.77,0.6,0,PE,0,0,WAIT
11:46:15,BEARISH,25969.4,26004.77,0.6,0,PE,0,0,WAIT
11:46:17,BEARISH,25968.0,26004.77,0.61,0,PE,0,0,WAIT
11:46:19,BEARISH,25968.0,26004.77,0.61,0,PE,0,0,WAIT
11:46:21,BEARISH,25968.0,26004.77,0.61,0,PE,0,0,WAIT
11:46:23,BEARISH,25970.0,26004.76,0.64,0,PE,0,0,WAIT
11:46:25,BEARISH,25969.9,26004.76,0.64,0,PE,0,0,WAIT
11:46:27,BEARISH,25969.3,26004.75,0.7,0,PE,0,0,WAIT
11:46:29,BEARISH,25970.0,26004.75,0.73,0,PE,0,0,WAIT
11:46:32,BEARISH,25966.4,26004.73,0.81,0,PE,0,0,WAIT
11:46:33,BEARISH,25966.1,26004.73,0.83,0,PE,0,0,WAIT
11:46:35,BEARISH,25969.5,26004.73,0.85,0,PE,0,0,WAIT
11:46:37,BEARISH,25967.0,26004.72,0.86,0,PE,0,0,WAIT
11:46:39,BEARISH,25969.5,26004.72,0.86,0,PE,0,0,WAIT
11:46:41,BEARISH,25969.5,26004.72,0.88,0,PE,0,0,WAIT
11:46:43,BEARISH,25970.0,26004.72,0.89,0,PE,0,0,WAIT
11:46:45,BEARISH,25971.9,26004.72,0.89,0,PE,0,0,WAIT
11:46:47,BEARISH,25972.0,26004.72,0.93,0,PE,0,0,WAIT
11:46:49,BEARISH,25970.0,26004.71,0.96,0,PE,0,0,WAIT
11:46:51,BEARISH,25970.0,26004.71,0.97,0,PE,0,0,WAIT
11:46:54,BEARISH,25969.0,26004.71,0.97,0,PE,0,0,WAIT
11:46:56,BEARISH,25969.0,26004.71,0.97,0,PE,0,0,WAIT
11:46:58,BEARISH,25969.0,26004.71,0.97,0,PE,0,0,WAIT
11:47:00,BEARISH,25969.0,26004.71,0.97,0,PE,0,0,WAIT
11:47:02,BEARISH,25974.7,26004.7,0.05,0,PE,0,0,WAIT
11:47:05,BEARISH,25973.7,26004.7,0.06,0,PE,0,0,WAIT
11:47:07,BEARISH,25973.7,26004.69,0.07,0,PE,0,0,WAIT
11:47:09,BEARISH,25967.8,26004.68,0.14,0,PE,0,0,WAIT
11:47:11,BEARISH,25967.1,26004.68,0.15,0,PE,0,0,WAIT
